year,metric,value
2024-2025,avg_need_based_loan,0
2024-2025,avg_financial_aid_package,72334
2023-2024,avg_need_based_grant_award,63096
2023-2024,avg_need_based_loan,0
2023-2024,avg_financial_aid_package,65040
