year,metric,value
2024-2025,avg_need_based_grant_award,17987
2024-2025,avg_need_based_loan,2408
2024-2025,avg_financial_aid_package,19064
2023-2024,avg_financial_aid_package,17382
2021-2022,avg_need_based_grant_award,14794
2021-2022,avg_need_based_loan,3099
2021-2022,avg_financial_aid_package,16139
