year,metric,value
2024-2025,avg_need_based_grant_award,70439
2024-2025,avg_need_based_loan,4073
2024-2025,avg_financial_aid_package,76028
2021-2022,avg_need_based_grant_award,56197
2021-2022,avg_need_based_loan,4002
2021-2022,avg_financial_aid_package,62270
2020-2021,avg_need_based_grant_award,51332
2020-2021,avg_need_based_loan,3277
2020-2021,avg_financial_aid_package,56677
