year,metric,value
2024-2025,avg_need_based_grant_award,58707
2024-2025,avg_need_based_loan,1391
2024-2025,avg_financial_aid_package,60416
2023-2024,avg_need_based_grant_award,56482.0
2023-2024,avg_need_based_loan,2186.0
2023-2024,avg_financial_aid_package,59167.0
2020-2021,avg_need_based_grant_award,41085
2020-2021,avg_need_based_loan,2795
2020-2021,avg_financial_aid_package,43986
