year,metric,value
2024-2025,avg_need_based_grant_award,65983.0
2024-2025,avg_need_based_loan,3168.0
2024-2025,avg_financial_aid_package,67785.0
2023-2024,avg_need_based_grant_award,65227.0
2023-2024,avg_need_based_loan,2730.0
2023-2024,avg_financial_aid_package,65612.0
2018-2019,avg_need_based_grant_award,51686
2018-2019,avg_need_based_loan,3008
2018-2019,avg_financial_aid_package,52971
